id,comment,sentiment,comment_length,word_count,words_sentiment
2713,dude see get out of take by agent and take then realize fuck if protection detail way would not go there armed and equip with zip tie and shit for family turn in ridiculous,-1,278,55,-1
3178,now investigate role of at til during early day peter handy lean angels garret immersion john mason and been dance need talk ask about undiluted meeting with executive,-1,231,40,0
2270, we monde reveal collaboration between and macron then economy minister describe as spectacular by executive got hostile company development else say that relation part of job,-1,281,40,0
1686,break law dupe police and secretly lobby government leak reveal,-1,101,12,0
240,pay prominent academic hundred of thousand of dollar produce research support company claim about benefit of economic model,-1,187,25,0
1068,file expose attempt lobby job widen loaf school and gorge borne,-1,79,13,0
2417,issue get resolve just now force by driver pay rupee extra for am ride there toll tax,-1,124,26,0
2807,bad bad bad hour  emergency response system use keep company information out of hand of investigate authority kill switch use at least dozen time sever connection internal computer network as investigator move in,-1,281,40,-1
166,lobby use stealth teach block scrutiny report,-1,84,10,0
844,oh great much bad than think,-1,75,10,0
772,lobby use stealth teach block scrutiny report,-1,84,10,0
1709,today  by follower it break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,196,26,0
55,find one of baby bird that nest outside house die because eat take picture of food and lie bird there cabin,-1,152,30,0
1425,break law dupe police and secretly lobby government leak reveal uber guardian,-1,123,17,0
3106,great for people ride with but not ride with company woman and child only with woman driver only strict background check also happen,-1,191,32,0
676,oh one know internally at as kill switch office raid executive at company frantically send instruction staff cut access company main datum system prevent authority from gather evidence,-1,267,44,0
2680,use secret tactic know as kill switch block law enforcement from access company datum during police raid leak document show,-1,173,25,0
268,frustrated they way u day drive fit balance owner,-1,85,16,0
986,remove gluten free category guess cancel one subscription reason with celiac  ,-1,182,25,0
2551,file massive leak reveal top politician secretly help end for macron and dodgy dealing many euro hand out stink of corruption if true,-1,200,29,0
2815,and vermouth share file massive leak reveal top politician secretly help submit by u doodle link comment thank,-1,204,22,0
661,guardian just now watch dock drama,-1,75,9,0
2271,leak file show that numerous politician include empanel macron support lobby campaign and initiative business politic,-1,182,20,0
472,leak file reveal bare knuckle expansion tactic investigation,-1,95,9,0
1225,lobby use stealth teach dam scrutiny report,-1,82,10,0
2367,court politician help expand worldwide despite than legal status leak doc reportedly show,-1,140,18,0
92,hit kill switch use covert teach thwart government raid,-1,97,13,0
2074,file,-1,10,2,0
1018,break law dupe police and secretly lobby government leak reveal,-1,101,12,0
2906,pave way for exploitative model of employment replicate worldwide amp now see spread across industry not past issue one fight for year amp continue so on daily basis,-1,281,49,-1
1665,would simultaneously activate lobbyist use attack on driver secure meeting with politician and push for regulatory change document show,-1,194,24,0
2311,attempt lobby politician and flout law as part of effort expand globally from accord newspaper report,-1,166,24,0
2756,massive trove of internal document from reveal management discussion and lobbying effort during company rapid international expansion guardian,-1,200,25,0
2328,top story break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,169,22,0
2653,leak reveal spread fuck illegal ride sharing globally,-1,121,12,0
2933,macron now catch interest of  media wonder meet with executive one on one russia  on option explain position on ukraine corruption or  thing say month ago,-1,278,47,0
1553,break law dupe police and secretly lobby government leak reveal,-1,104,12,0
1967,leak reveal spread fuck illegal ride sharing globally illustration by ale castor verge trove of internal document leak guardian and share with international consortium of investigative journalist ice,-1,280,39,0
2692,break law dupe police and build secret lobbying operation leak reveal  ,-1,135,15,0
1673,founder and ex coo traves  play not just then e commissioner but also french president empanel macron get go in  city,-1,187,27,-1
2466,break law dupe police and secretly lobby government leak reveal guardian,-1,117,15,0
1532,empanel macron secretly aid lobbying drive in france leak reveal,-1,99,12,0
779,report lobby use stealth teach block scrutiny,-1,110,11,0
2985,uber villain teach to,-1,51,6,0
2526,leak doc reveal bare knuckle expansion tactic investigation,-1,95,9,0
2602,file massive leak reveal top politician secretly help collusion between big teach amp politician forcefully alter people way of life stay in power t saint either,-1,240,36,0
2726,terrible for user,-1,19,3,-1
1525,leak company use covert teach thwart  raid under traves ,-1,107,14,0
1339,leak file show flout law dupe police and exploit violence against driver report explosive,-1,141,17,0
1012,just f e illegal leak document show thwart police and secretly court politician,-1,130,15,0
3122,hit kill switch use covert teach thwart government raid,-1,100,14,0
1554,international consortium of investigative journalist scour internal text email invoice and document deliver call unprecedented look into way defied taxi law and upended worker right,-1,265,35,0
1591,  open smarter and read break law dupe police and build secret lobbying operation leak reveal here read on web tap here,-1,225,30,0
449,everyone lose driver and rider make believe regulation make service expensive less accessible break law dupe police and secretly lobby government leak reveal uber guardian,-1,260,38,-1
1084,deliberately dodged authority ignore rule in early year leak document show csc news,-1,125,16,0
1670,support again ignore problem and hope go away bereft  ,-1,114,17,0
345,wow shock law breaking human right abuse violence pander vampire hey go about break law dupe police and secretly lobby government leak reveal,-1,234,35,0
2409,jump on crucify because know nobody go even attempt hold buy and pay for politician pass favorable law and regulation account,-1,176,28,0
1277,might jump out of,-1,35,8,0
2698,and difference been and politician politician pass law excuse from law pass law allow dupe police and legally allow hire lobbyist write bill and law,-1,233,41,0
1839,not fault of but bloody driver of from assay unfortunately,-1,94,17,-1
1764,diversity leader voice top story break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,194,25,0
717,in rough spot there many people in different situation though not in dire strait situation of refer hurt transit,-1,181,33,-1
